country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
DEU,Germany,parliament,1949-08-14,25.2,115,402,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,581,1040,1578,808
DEU,Germany,parliament,1949-08-14,11.9,52,402,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,581,1040,1578,543
DEU,Germany,parliament,1949-08-14,5.8,24,402,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,581,1040,1578,1180
DEU,Germany,parliament,1949-08-14,4.0,17,402,DP,Deutsche Partei,German Party,7.4,54,581,1040,1578,912
DEU,Germany,parliament,1949-08-14,4.2,17,402,BP,Bayernpartei,Bavarian Party,7.4,54,581,1040,1578,1131
DEU,Germany,parliament,1949-08-14,5.7,15,402,KPD,Kommunistische Partei Deutschlands,Communist Party of Germany,0.957,54,581,1040,1578,649
DEU,Germany,parliament,1949-08-14,2.9,12,402,WAV,Wirtschaftliche Aufbauvereinigung,Economic Reconstruction League,8.8,54,581,1040,1578,1420
DEU,Germany,parliament,1949-08-14,3.1,10,402,DZ,Deutsche Zentrumspartei,Centre Party,6.2,54,581,1040,1578,137
DEU,Germany,parliament,1949-08-14,1.8,5,402,DRP,Deutsche Reichspartei,German Reich Party,8.8,54,581,1040,1578,187
DEU,Germany,parliament,1949-08-14,4.8,3,402,none,parteilos,no party affiliation,,54,581,1040,1578,610
DEU,Germany,parliament,1949-08-14,0.3,1,402,SSW,Südschleswigscher Wählerverband,South Schleswig Voter League,,54,581,1040,1578,2850
DEU,Germany,parliament,1949-08-14,0.9,0,402,no-seat,no seat,no seat,,54,581,1040,1578,2034
DEU,Germany,parliament,1953-09-06,36.4,191,487,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,103,581,147,808
DEU,Germany,parliament,1953-09-06,28.8,151,487,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,103,581,147,558
DEU,Germany,parliament,1953-09-06,8.8,52,487,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,103,581,147,1180
DEU,Germany,parliament,1953-09-06,9.5,48,487,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,103,581,147,543
DEU,Germany,parliament,1953-09-06,5.9,27,487,GB/BHE,Gesamtdeutscher Block / Bund der Heimatvertriebenen und Entrechteten,All-German Bloc / League of Expellees and Deprived of Rights,8.8,54,103,581,147,1507
DEU,Germany,parliament,1953-09-06,3.3,15,487,DP,Deutsche Partei,German Party,7.4,54,103,581,147,912
DEU,Germany,parliament,1953-09-06,0.8,3,487,DZ,Deutsche Zentrumspartei,Centre Party,6.2,54,103,581,147,137
DEU,Germany,parliament,1953-09-06,2.2,0,487,KPD,Kommunistische Partei Deutschlands,Communist Party of Germany,0.957,54,103,581,147,649
DEU,Germany,parliament,1953-09-06,1.7,0,487,BP,Bayernpartei,Bavarian Party,7.4,54,103,581,147,1131
DEU,Germany,parliament,1953-09-06,1.2,0,487,GVP,Gesamtdeutsche Volkspartei,All-German People's Party,6.2,54,103,581,147,238
DEU,Germany,parliament,1953-09-06,1.1,0,487,DRP,Deutsche Reichspartei,German Reich Party,8.8,54,103,581,147,187
DEU,Germany,parliament,1957-09-15,39.7,217,497,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,331,103,633,808
DEU,Germany,parliament,1957-09-15,31.8,169,497,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,331,103,633,558
DEU,Germany,parliament,1957-09-15,10.5,53,497,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,331,103,633,1180
DEU,Germany,parliament,1957-09-15,7.7,41,497,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,331,103,633,543
DEU,Germany,parliament,1957-09-15,3.4,17,497,DP,Deutsche Partei,German Party,7.4,54,331,103,633,912
DEU,Germany,parliament,1957-09-15,4.6,0,497,GB/BHE,Gesamtdeutscher Block / Bund der Heimatvertriebenen und Entrechteten,All-German Bloc / League of Expellees and Deprived of Rights,8.8,54,331,103,633,1507
DEU,Germany,parliament,1957-09-15,1.0,0,497,DRP,Deutsche Reichspartei,German Reich Party,8.8,54,331,103,633,187
DEU,Germany,parliament,1961-09-17,35.8,192,499,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,381,331,906,808
DEU,Germany,parliament,1961-09-17,36.2,190,499,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,381,331,906,558
DEU,Germany,parliament,1961-09-17,12.8,67,499,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,381,331,906,543
DEU,Germany,parliament,1961-09-17,9.6,50,499,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,381,331,906,1180
DEU,Germany,parliament,1961-09-17,2.8,0,499,GDP,Gesamtdeutsche Partei,All-German Party,7.4,54,381,331,906,1701
DEU,Germany,parliament,1961-09-17,1.9,0,499,DFU,Deutsche Friedensunion,German Peace Union,1.3,54,381,331,906,633
DEU,Germany,parliament,1965-09-19,39.3,202,496,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,250,381,31,558
DEU,Germany,parliament,1965-09-19,38.2,196,496,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,250,381,31,808
DEU,Germany,parliament,1965-09-19,9.5,49,496,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,250,381,31,543
DEU,Germany,parliament,1965-09-19,9.6,49,496,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,250,381,31,1180
DEU,Germany,parliament,1965-09-19,1.3,0,496,DFU,Deutsche Friedensunion,German Peace Union,1.3,54,250,381,31,633
DEU,Germany,parliament,1965-09-19,2.0,0,496,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party,9.8246,54,250,381,31,1537
DEU,Germany,parliament,1969-09-28,42.7,224,496,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,447,250,170,558
DEU,Germany,parliament,1969-09-28,36.6,193,496,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,447,250,170,808
DEU,Germany,parliament,1969-09-28,9.5,49,496,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,447,250,170,1180
DEU,Germany,parliament,1969-09-28,5.8,30,496,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,447,250,170,543
DEU,Germany,parliament,1969-09-28,4.3,0,496,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party,9.8246,54,447,250,170,1537
DEU,Germany,parliament,1972-11-19,45.8,230,496,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,95,447,358,558
DEU,Germany,parliament,1972-11-19,35.2,177,496,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,95,447,358,808
DEU,Germany,parliament,1972-11-19,9.7,48,496,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,95,447,358,1180
DEU,Germany,parliament,1972-11-19,8.4,41,496,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,95,447,358,543
DEU,Germany,parliament,1972-11-19,0.6,0,496,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party,9.8246,54,95,447,358,1537
DEU,Germany,parliament,1976-10-03,42.6,214,496,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,163,95,252,558
DEU,Germany,parliament,1976-10-03,38.1,190,496,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,163,95,252,808
DEU,Germany,parliament,1976-10-03,10.6,53,496,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,163,95,252,1180
DEU,Germany,parliament,1976-10-03,7.9,39,496,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,163,95,252,543
DEU,Germany,parliament,1976-10-03,0.3,0,496,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party,9.8246,54,163,95,252,1537
DEU,Germany,ep,1979-06-10,40.8,35,81,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,361,163,459,558
DEU,Germany,ep,1979-06-10,39.1,34,81,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,361,163,459,808
DEU,Germany,ep,1979-06-10,10.1,8,81,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,361,163,459,1180
DEU,Germany,ep,1979-06-10,6.0,4,81,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,361,163,459,543
DEU,Germany,ep,1979-06-10,3.2,0,81,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,361,163,459,772
DEU,Germany,parliament,1980-10-05,42.9,218,497,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,547,163,459,558
DEU,Germany,parliament,1980-10-05,34.2,174,497,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,547,163,459,808
DEU,Germany,parliament,1980-10-05,10.6,53,497,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,547,163,459,543
DEU,Germany,parliament,1980-10-05,10.3,52,497,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,547,163,459,1180
DEU,Germany,parliament,1980-10-05,1.5,0,497,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,547,163,459,772
DEU,Germany,parliament,1983-03-06,38.2,193,498,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,484,547,642,558
DEU,Germany,parliament,1983-03-06,38.2,191,498,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,484,547,642,808
DEU,Germany,parliament,1983-03-06,10.6,53,498,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,484,547,642,1180
DEU,Germany,parliament,1983-03-06,7.0,34,498,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,484,547,642,543
DEU,Germany,parliament,1983-03-06,5.6,27,498,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,484,547,642,772
DEU,Germany,parliament,1983-03-06,0.2,0,498,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party,9.8246,54,484,547,642,1537
DEU,Germany,ep,1984-06-17,37.5,34,81,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,610,484,346,808
DEU,Germany,ep,1984-06-17,37.4,33,81,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,610,484,346,558
DEU,Germany,ep,1984-06-17,8.2,7,81,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,610,484,346,772
DEU,Germany,ep,1984-06-17,8.5,7,81,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,610,484,346,1180
DEU,Germany,ep,1984-06-17,4.8,0,81,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,610,484,346,543
DEU,Germany,ep,1984-06-17,1.3,0,81,Fr,Friedensliste,Peace alliance,1.3,54,610,484,346,1718
DEU,Germany,parliament,1987-01-25,37.2,186,497,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,588,484,346,558
DEU,Germany,parliament,1987-01-25,34.5,174,497,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,588,484,346,808
DEU,Germany,parliament,1987-01-25,9.8,49,497,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,588,484,346,1180
DEU,Germany,parliament,1987-01-25,9.1,46,497,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,588,484,346,543
DEU,Germany,parliament,1987-01-25,8.3,42,497,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,588,484,346,772
DEU,Germany,parliament,1987-01-25,0.6,0,497,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party,9.8246,54,588,484,346,1537
DEU,Germany,ep,1989-06-18,37.3,31,81,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,296,588,286,558
DEU,Germany,ep,1989-06-18,29.5,25,81,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,296,588,286,808
DEU,Germany,ep,1989-06-18,8.4,8,81,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,296,588,286,772
DEU,Germany,ep,1989-06-18,8.2,7,81,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,296,588,286,1180
DEU,Germany,ep,1989-06-18,7.1,6,81,Rep,Die Republikaner,The Republicans,9.2752,54,296,588,286,524
DEU,Germany,ep,1989-06-18,5.6,4,81,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,296,588,286,543
DEU,Germany,ep,1989-06-18,1.6,0,81,DVU,Deutsche Volksunion,German People's Union,9.7256,54,296,588,286,1506
DEU,Germany,parliament,1990-12-02,36.7,268,662,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,445,588,286,808
DEU,Germany,parliament,1990-12-02,33.5,239,662,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,445,588,286,558
DEU,Germany,parliament,1990-12-02,11.1,79,662,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,445,588,286,543
DEU,Germany,parliament,1990-12-02,7.1,51,662,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,445,588,286,1180
DEU,Germany,parliament,1990-12-02,2.4,17,662,PDS|Li,PDS | Die Linke,PDS | The Left,1.2152,54,445,588,286,791
DEU,Germany,parliament,1990-12-02,1.2,8,662,B90/Gr,Bündnis 90 / Grüne – BürgerInnenbewegung,Alliance 90 / Greens -- Citizens' Movement,2.5,54,445,588,286,255
DEU,Germany,parliament,1990-12-02,3.8,0,662,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,445,588,286,772
DEU,Germany,parliament,1990-12-02,2.1,0,662,Rep,Die Republikaner,The Republicans,9.2752,54,445,588,286,524
DEU,Germany,ep,1994-06-12,32.2,40,99,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,540,445,862,558
DEU,Germany,ep,1994-06-12,32.0,39,99,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,540,445,862,808
DEU,Germany,ep,1994-06-12,10.1,12,99,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,540,445,862,772
DEU,Germany,ep,1994-06-12,6.8,8,99,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,540,445,862,1180
DEU,Germany,ep,1994-06-12,3.9,0,99,Rep,Die Republikaner,The Republicans,9.2752,54,540,445,862,524
DEU,Germany,ep,1994-06-12,4.7,0,99,PDS|Li,PDS | Die Linke,PDS | The Left,1.2152,54,540,445,862,791
DEU,Germany,ep,1994-06-12,4.1,0,99,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,540,445,862,543
DEU,Germany,ep,1994-06-12,1.1,0,99,BFB,Bund freier Bürger – Offensive für Deutschland,Confederation of free citizens -- Offensive for Germany,8.8,54,540,445,862,1720
DEU,Germany,parliament,1994-10-16,36.4,252,672,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,595,445,862,558
DEU,Germany,parliament,1994-10-16,34.2,244,672,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,595,445,862,808
DEU,Germany,parliament,1994-10-16,7.3,50,672,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,595,445,862,1180
DEU,Germany,parliament,1994-10-16,7.3,49,672,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,595,445,862,772
DEU,Germany,parliament,1994-10-16,6.9,47,672,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,595,445,862,543
DEU,Germany,parliament,1994-10-16,4.4,30,672,PDS|Li,PDS | Die Linke,PDS | The Left,1.2152,54,595,445,862,791
DEU,Germany,parliament,1994-10-16,1.9,0,672,Rep,Die Republikaner,The Republicans,9.2752,54,595,445,862,524
DEU,Germany,parliament,1998-09-27,40.9,298,669,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,679,595,778,558
DEU,Germany,parliament,1998-09-27,28.4,198,669,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,679,595,778,808
DEU,Germany,parliament,1998-09-27,6.7,47,669,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,679,595,778,772
DEU,Germany,parliament,1998-09-27,6.7,47,669,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,679,595,778,1180
DEU,Germany,parliament,1998-09-27,6.2,43,669,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,679,595,778,543
DEU,Germany,parliament,1998-09-27,5.1,36,669,PDS|Li,PDS | Die Linke,PDS | The Left,1.2152,54,679,595,778,791
DEU,Germany,parliament,1998-09-27,1.2,0,669,DVU,Deutsche Volksunion,German People's Union,9.7256,54,679,595,778,1506
DEU,Germany,parliament,1998-09-27,1.8,0,669,Rep,Die Republikaner,The Republicans,9.2752,54,679,595,778,524
DEU,Germany,ep,1999-06-13,39.3,43,99,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,417,679,107,808
DEU,Germany,ep,1999-06-13,30.7,33,99,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,417,679,107,558
DEU,Germany,ep,1999-06-13,9.4,10,99,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,417,679,107,1180
DEU,Germany,ep,1999-06-13,6.4,7,99,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,417,679,107,772
DEU,Germany,ep,1999-06-13,5.8,6,99,PDS|Li,PDS | Die Linke,PDS | The Left,1.2152,54,417,679,107,791
DEU,Germany,ep,1999-06-13,3.0,0,99,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,417,679,107,543
DEU,Germany,ep,1999-06-13,1.7,0,99,Rep,Die Republikaner,The Republicans,9.2752,54,417,679,107,524
DEU,Germany,parliament,2002-09-22,38.5,251,603,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,385,679,107,558
DEU,Germany,parliament,2002-09-22,29.5,190,603,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,385,679,107,808
DEU,Germany,parliament,2002-09-22,9.0,58,603,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,385,679,107,1180
DEU,Germany,parliament,2002-09-22,8.6,55,603,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,385,679,107,772
DEU,Germany,parliament,2002-09-22,7.4,47,603,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,385,679,107,543
DEU,Germany,parliament,2002-09-22,4.0,2,603,PDS|Li,PDS | Die Linke,PDS | The Left,1.2152,54,385,679,107,791
DEU,Germany,parliament,2002-09-22,0.6,0,603,Rep,Die Republikaner,The Republicans,9.2752,54,385,679,107,524
DEU,Germany,ep,2004-06-13,36.5,40,99,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,18,385,529,808
DEU,Germany,ep,2004-06-13,21.5,23,99,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,18,385,529,558
DEU,Germany,ep,2004-06-13,11.9,13,99,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,18,385,529,772
DEU,Germany,ep,2004-06-13,8.0,9,99,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,18,385,529,1180
DEU,Germany,ep,2004-06-13,6.1,7,99,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,18,385,529,543
DEU,Germany,ep,2004-06-13,6.1,7,99,PDS|Li,PDS | Die Linke,PDS | The Left,1.2152,54,18,385,529,791
DEU,Germany,ep,2004-06-13,1.9,0,99,Rep,Die Republikaner,The Republicans,9.2752,54,18,385,529,524
DEU,Germany,ep,2004-06-13,1.3,0,99,Tier,Tierschutzpartei,Animal Protection Party,,54,18,385,529,301
DEU,Germany,ep,2004-06-13,1.2,0,99,Grau,Die Grauen – Graue Panther,The Grays -- Gray Panthers,,54,18,385,529,292
DEU,Germany,ep,2004-06-13,1.0,0,99,Fam,Familien-Partei Deutschlands,Family Party of Germany,7.4,54,18,385,529,1235
DEU,Germany,parliament,2005-09-18,34.2,222,614,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.6451,54,118,385,529,558
DEU,Germany,parliament,2005-09-18,27.8,180,614,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,118,385,529,808
DEU,Germany,parliament,2005-09-18,9.8,61,614,FDP,Freie Demokratische Partei,Free Democratic Party,5.9233,54,118,385,529,543
DEU,Germany,parliament,2005-09-18,8.7,54,614,PDS|Li,PDS | Die Linke,PDS | The Left,1.2152,54,118,385,529,791
DEU,Germany,parliament,2005-09-18,8.1,51,614,B90/Gru,Bündnis 90 / Die Grünen,Alliance 90 / Greens,2.9308,54,118,385,529,772
DEU,Germany,parliament,2005-09-18,7.4,46,614,CSU,Christlich Soziale Union,Christian Social Union,7.2871,54,118,385,529,1180
DEU,Germany,parliament,2005-09-18,1.6,0,614,NPD,Nationaldemokratische Partei Deutschlands,National Democratic Party,9.8246,54,118,385,529,1537
DEU,Germany,ep,2009-06-07,30.7,34,99,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2503,54,231,118,85,808
