country_name_short,country_name,party_name_short,party_name_english,party_name,party_name_ascii,family_name_short,family_name,left_right,state_market,liberty_authority,eu_anti_pro,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess,country_id,party_id,family_id
ITA,Italy,DC,Christian Democrats,Democrazia Cristiana,Democrazia Cristiana,chr,Christian democracy,5.6611,5.7,7.1,8.9667,32520,,,1008,2107,801,,,26,1633,3
ITA,Italy,DCA,Christian Democracy for the Autonomies,Democrazia Cristiana per le Autonomie,Democrazia Cristiana per le Autonomie,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,26,52,3
ITA,Italy,DE,European Democracy,Democrazia Europea,Democrazia Europea,chr,Christian democracy,6.2,5.7,7.1,8.3,32901,,,,,,,,26,488,3
ITA,Italy,DINI-RI,Dini List -- Italian Renewal,Lista Dini – Rinnovamento Italiano,Lista Dini -- Rinnovamento Italiano,soc,Social democracy,5.0317,5.9683,5.515,8.6833,32321,,,,,,,825,26,630,11
ITA,Italy,DL-M,Democracy is Freedom -- The Daisy,Democrazia è Libertà – La Margherita,Democrazia e Liberta -- La Margherita,lib,Liberal,3.9893,4.2347,4.7353,9.2935,32421,,,,,,6746,819,26,1005,6
ITA,Italy,DP,Proletarian Democracy,Democrazia Proletaria,Democrazia Proletaria,com,Communist/Socialist,0.5,1.4,3.0,10.0,32211,,,1001,,817,,,26,1424,14
ITA,Italy,DS,Democrats of the Left,Democratici di Sinistra,Democratici di Sinistra,soc,Social democracy,2.6277,3.1839,2.5869,9.069,32220,,,,2102,802,6626,802,26,809,11
ITA,Italy,FI-PdL,Go Italy -- The People of Freedom,Forza Italia – Il Popolo della Libertà,Forza Italia -- Il Popolo della Liberta,con,Conservative,7.1459,7.913,6.5983,5.0946,32610,186,1380630,,,816,6646,815,26,596,26
ITA,Italy,FLI,Future and Freedom for Italy,Futuro e libertà per l'Italia,Futuro e liberta per l'Italia,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,26,1477,26
ITA,Italy,FUQ,Front of the Ordinary Man,Fronte dell'Uomo Qualunque,Fronte dell'Uomo Qualunque,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,26,409,26
ITA,Italy,FdI,Brothers of Italy,Fratelli d'Italia,Fratelli dItalia,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,26,2154,40
ITA,Italy,FdLV,Green Lists,Federazione delle Liste Verdi,Federazione delle Liste Verdi,eco,Green/Ecologist,1.7778,2.5,1.8,6.5,32110,,,,2103,,,,26,1304,19
ITA,Italy,FdV,Federation of the Greens,Federazione dei Verdi,Federazione dei Verdi,eco,Green/Ecologist,2.3725,2.9566,1.0675,7.4499,32110,,,,2103,808,6666,808,26,910,19
ITA,Italy,Fed,Federalism,Federalismo – Europa dei Popoli,Federalismo -- Europa dei Popoli,spec,Special issue,,,,,,,,,,,,,26,473,16
ITA,Italy,FiD,Stop the Decline,Fermare il Declino,Fermare il Declino,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,26,2158,6
ITA,Italy,ID,Democracy,I Democratici,I Democratici,chr,Christian democracy,4.0844,4.3378,4.41,9.6944,,,,,,,,819,26,961,3
ITA,Italy,IV,Italy Alive,Italia Viva,Italia Viva,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,26,2794,6
ITA,Italy,IdV,Italy of Values,Italia dei Valori,Italia dei Valori,lib,Liberal,4.8712,4.5664,5.5255,7.1295,32902,176,1380902,,,,6686,828,26,693,6
ITA,Italy,LAM,Southern Action League,Lega d'Azione Meridionale,Lega d'Azione Meridionale,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,26,436,40
ITA,Italy,LD,Liberal Democrats,Liberal Democratici,Liberal Democratici,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,26,906,6
ITA,Italy,LL,Lombard League,Liga Lombarda,Liga Lombarda,spec,Special issue,,,,,,,,,,,,,26,1560,16
ITA,Italy,LN,North League,Lega Nord,Lega Nord,right,Right-wing,7.8007,7.9138,7.9003,3.2088,32720,178,1380720,,2109,812,6706,811,26,1436,40
ITA,Italy,LT,List for Trieste,Lista per Trieste,Lista per Trieste,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,26,55,11
ITA,Italy,LUP,The Union-Prodi,L'Unione-Prodi,L'Unione-Prodi,soc,Social democracy,2.6216,2.9825,2.0943,7.834,32329,,,,,,6626,,26,1246,11
ITA,Italy,LV,Venetian League,Liga Veneta,Liga Veneta,spec,Special issue,,,,,,,,,,,,,26,1080,16
ITA,Italy,M5S,Five Star Movement,Movimento 5 Stelle,Movimento 5 Stelle,none,no family,,,,,,,,,,,,,26,2155,12
ITA,Italy,MIS,Movement for the Independence of Sicily,Movimento Indipendentista Siciliano,Movimento Indipendentista Siciliano,spec,Special issue,,,,,,,,,,,,,26,1028,16
ITA,Italy,MRE,European Republicans Movement,Movimento Repubblicani Europei,Movimento Repubblicani Europei,lib,Liberal,4.33,4.75,3.83,10.0,,,,,,,,832,26,760,6
ITA,Italy,MSFT,Fiamma Tricolore,Fiamma Tricolore,Fiamma Tricolore,right,Right-wing,9.5762,4.0871,9.4093,1.8252,,175,,,,,6726,821,26,176,40
ITA,Italy,MSI,Italian Social Movement,Movimento Sociale Italiano,Movimento Sociale Italiano,right,Right-wing,9.1778,5.9,8.5,2.3,32710,,,1010,2110,,,,26,831,40
ITA,Italy,MpA,Movement for Autonomy,Movimento per l'Autonomia,Movimento per l'Autonomia,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,840,26,1040,3
ITA,Italy,NCD,New Centre-Right | Popular Alternative,Nuovo Centrodestra | Alternativa Popolare,Nuovo Centrodestra | Alternativa Popolare,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,26,2268,26
ITA,Italy,NPSI,New PSI,Nuovo Partito Socialisti Italiani,Nuovo Partito Socialisti Italiani,soc,Social democracy,5.43,5.67,3.57,7.2167,32611,,,,,,,835,26,1287,11
ITA,Italy,PAz,Action Party,Partito d'Azione,Partito d'Azione,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,26,1330,14
ITA,Italy,PC,Prime minister,Presidente del Consiglio dei ministri,Presidente del Consiglio dei ministri,none,no family,,,,,,,,,,,,,26,2001,12
ITA,Italy,PCI,Communist Party,Partito Comunista Italiano,Partito Comunista Italiano,com,Communist/Socialist,1.6,1.4,3.0,3.3,32220,,,1003,,,,841,26,1088,14
ITA,Italy,PD,Democratic Party,Partito Democratico,Partito Democratico,soc,Social democracy,2.6216,2.9825,2.0943,7.834,,180,1380331,,,,6626,837,26,382,11
ITA,Italy,PDIUM,Italian Democratic Party of Monarchist Unity,Partito Democratico Italiano di Unità Monarchica,Partito Democratico Italiano di Unita Monarchica,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,26,1702,26
ITA,Italy,PLD,Liberal Democratic Pole,Polo Liberal-Democratico,Polo Liberal-Democratico,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,26,671,6
ITA,Italy,PLI,Italian Liberal Party,Partito Liberale Italiano,Partito Liberale Italiano,lib,Liberal,6.45,6.7,3.6,7.5,32420,,,1009,2108,810,,,26,487,6
ITA,Italy,PMP,Popular Monarchist Party,Partito Monarchico Popolare,Partito Monarchico Popolare,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,26,421,26
ITA,Italy,PNM,Monarchist National Party,Partito Nazionale Monarchico,Partito Nazionale Monarchico,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,26,1050,40
ITA,Italy,PNP,National Pensioners' Party,Partito Nazionale Pensionati,Partito Nazionale Pensionati,spec,Special issue,,,,,,,,,,,,,26,613,16
ITA,Italy,PP,Pensioners' Party,Partito Pensionati,Partito Pensionati,spec,Special issue,5.75,4.5,8.0,6.0,,,,,,,,830,26,502,16
ITA,Italy,PPI,Italian People's Party,Partito Popolare Italiano,Partito Popolare Italiano,chr,Christian democracy,4.6267,4.105,5.8567,9.0778,32520,,,,,801,,823,26,142,3
ITA,Italy,PRC,Communist Refoundation Party,Partito della Rifondazione Comunista,Partito della Rifondazione Comunista,com,Communist/Socialist,0.8849,0.6622,1.9878,3.5439,32212,181,1380212,,2101,803,6806,803,26,1321,14
ITA,Italy,PRI,Republican Party,Partito Repubblicano Italiano,Partito Repubblicano Italiano,lib,Liberal,4.9704,5.8,5.1667,9.0278,32410,,,1006,2106,806,,806,26,93,6
ITA,Italy,PS,Segni Pact,Patto Segni,Patto Segni,chr,Christian democracy,6.0,6.4,4.6,8.3333,,,,,,,,826,26,827,3
ITA,Italy,PSA,Sardinian Action Party,Partito Sardo d'Azione,Partito Sardo d'Azione,soc,Social democracy,4.2,3.6667,6.25,7.0833,,,,,,,,824,26,335,11
ITA,Italy,PSDI,Italian Democratic Socialist Party,Partito Socialista Democratico Italiano,Partito Socialista Democratico Italiano,soc,Social democracy,4.6206,3.915,2.99,8.8222,32330,,,1007,2105,807,,807,26,242,11
ITA,Italy,PSI,Italian Socialist Party,Partito Socialista Italiano,Partito Socialista Italiano,soc,Social democracy,3.7722,3.5,3.5,8.75,32320,,,1005,2104,804,,839,26,1475,11
ITA,Italy,PSIUP,Socialist Party of Proletarian Unity,Partito Socialista di Unità Proletaria,Partito Socialista di Unita Proletaria,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,26,1593,14
ITA,Italy,PaCoI,Agrarian Party,Partito dei Contadini d'Italia,Partito dei Contadini d'Italia,agr,Agrarian,5.3,4.9,6.5,5.4,,,,,,,,,26,618,2
ITA,Italy,PdCI,Party of the Italian Communists,Partito dei Comunisti Italiani,Partito dei Comunisti Italiani,com,Communist/Socialist,1.0423,0.9046,1.2704,4.5086,32213,,,,,,6766,836,26,1661,14
ITA,Italy,PdUP,Proletarian Unity Party,Partito di Unità Proletaria,Partito di Unita Proletaria,com,Communist/Socialist,1.3833,1.0,3.0,5.8333,32210,,,1002,,,,822,26,968,14
ITA,Italy,PpP,Popular Party for Prodi,Popolari per Prodi,Popolari per Prodi,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,26,840,3
ITA,Italy,P|SDI,Italian Democratic Socialists | Party,Partito | Socialisti Democratici Italiani,Partito | Socialisti Democratici Italiani,soc,Social democracy,3.9895,4.3906,3.208,7.0658,,,,,,,6826,,26,1278,11
ITA,Italy,R,Radicals,Radicali,Radicali,soc,Social democracy,3.9732,7.0784,0.3338,8.2722,32310,,,1004,,814,6786,813,26,1296,11
ITA,Italy,Rete,Movement for Democracy -- The Net,Movimento per la Democrazia – La Rete,Movimento per la Democrazia -- La Rete,chr,Christian democracy,6.2,5.7,7.1,6.6667,32951,,,,,813,,,26,366,3
ITA,Italy,S,Left,Sinistra,Sinistra,com,Communist/Socialist,1.3,1.4,3.0,3.3,,371,1380007,,,,,838,26,465,14
ITA,Italy,SC,Civic Choice,Scelta Civica,Scelta Civica,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,26,2156,6
ITA,Italy,SVP,South Tyrol Peoples Party,Südtiroler Volkspartei,Suedtiroler Volkspartei,spec,Special issue,5.4,5.085,6.9,7.6083,,,,,,,,827,26,1030,16
ITA,Italy,UC,Union / Centre,Unione / Centro,Unione / Centro,chr,Christian democracy,6.1092,5.1181,7.8038,7.128,,188,1380523,,,818,6846,818,26,226,3
ITA,Italy,UD,Democratic Union,Unione Democratica,Unione Democratica,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,26,475,6
ITA,Italy,UDEUR,Union of Democrats for Europe,Unione Democratici per l'Europa,Unione Democratici per l'Europa,chr,Christian democracy,5.285,4.61,7.195,8.3833,,,,,,,,829,26,399,3
ITA,Italy,UDR,Union of republican democrats,Unione dei democratici per la repubblica,Unione dei democratici per la repubblica,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,26,1145,3
ITA,Italy,USEI,South American Union Italian Emigrants,Unione Sudamericana Emigrati Italiani,Unione Sudamericana Emigrati Italiani,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,26,2671,26
ITA,Italy,UV,Valdotanian Union,Union Valdôtaine,Union Valdotaine,spec,Special issue,,,,,,,,,,,,,26,974,16
ITA,Italy,UdCe,Democratic Union of the Centre,Unione Democratica di Centro,Unione Democratica di Centro,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,26,397,6
ITA,Italy,VA,Rainbow Greens,Verdi Arcobaleno,Verdi Arcobaleno,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,26,325,19
ITA,Italy,etc,others,diversi,diversi,none,no family,,,,,,,,,,,,,26,825,12
ITA,Italy,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,26,2059,12
ITA,Italy,none,no party affiliation,senzo partito,senzo partito,none,no family,,,,,,,,,,,,,26,1552,12
ITA,Italy,one-seat,one seat,one seat,one seat,none,no family,,,,,,,,,,,,,26,2302,12
ITA,Italy,todo,to be coded,to be coded,to be coded,none,no family,,,,,,,,,,,,,26,1383,12
JPN,Japan,CoP,Cooperative Party,Kyoudoutou,Kyoudoutou,soc,Social democracy,3.3,3.5,3.5,,,,,,,,,,5,1738,11
JPN,Japan,DP,Democratic Party,Minshutō,Minshuto,con,Conservative,7.4,6.4,7.0,,,,,,,,,,5,1734,26
JPN,Japan,DPJ,Democratic Party of Japan,Minshutō,Minshuto,con,Conservative,5.5717,5.06,4.1541,,71624,,,,,,8352,,5,439,26
JPN,Japan,DRP,Democratic Reform Party,Min-kai-ren,Min-kai-ren,soc,Social democracy,3.3,3.5,3.5,,,,,,,,,,5,163,11
JPN,Japan,DSP,Democratic Socialist Party,Minshu Shakai-tō,Minshu Shakai-to,soc,Social democracy,6.1556,3.5,3.5,,71321,,,,2204,,,,5,1053,11
JPN,Japan,IC,Independent's Club,Mushozoku-no-kai,Mushozoku-no-kai,none,no family,,,,,,,,,,,,,5,695,12
JPN,Japan,JCP,Japan Communist Party,Nihon Kyōsan-tō,Nihon Kyosan-to,com,Communist/Socialist,1.148,4.072,4.032,,71220,,,,2201,,8376,,5,1540,14
JPN,Japan,JDP,Japan Democratic Party,Nihon Minshutō,Nihon Minshuto,con,Conservative,7.4,6.4,7.0,,,,,,,,,,5,1722,26
JPN,Japan,JLP,Japan Liberal Party,Nihon Jiyūtō,Nihon Jiyuto,con,Conservative,7.4,6.4,7.0,,,,,,,,,,5,1726,26
JPN,Japan,JNP,Japan New Party,Nihon Shintō,Nihon Shin-to,lib,Liberal,8.2556,6.7,3.6,,71952,,,,2205,,,,5,1327,6
JPN,Japan,JRP,Japan Renewal Party,Shinseitō,Shinsei-to,con,Conservative,8.2556,6.4,7.0,,71622,,,,2205,,,,5,547,26
JPN,Japan,JReP,Japan Restoration Party,Nippon Ishin no Kai,Nippon Ishin no Kai,con,Conservative,7.4,6.4,7.0,,,,,,,,,,5,2136,26
JPN,Japan,JSP,Japan Socialist Party,Nihon Shakai-tō,Nihon Shakai-to,soc,Social democracy,2.6344,4.1367,3.121,,71320,,,,2202,,8472,,5,940,11
JPN,Japan,K,Komeito Party,Kōmeitō,Komeito,con,Conservative,5.6871,4.4549,6.25,,71530,,,,2203,,8400,,5,837,26
JPN,Japan,KDP,Constitutional Democratic Party of Japan,Rikken Minshutō,Rikken Minshuto,soc,Social democracy,3.3,3.5,3.5,,,,,,,,,,5,2657,11
JPN,Japan,LDP,Liberal Democratic Party,Jiyū Minshutō,Jiyu Minshuto,con,Conservative,8.0252,4.8094,7.7747,,71620,,,,2205,,8424,,5,1193,26
JPN,Japan,LFP,Labour Farmer Party,Rōdōnōmintō,Rodonominto,com,Communist/Socialist,1.3,1.4,3.0,,,,,,,,,,5,1736,14
JPN,Japan,LL,Liberal League,Jiyu Rengo,Jiyu Rengo,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,5,1165,6
JPN,Japan,LP,Liberal Party,Jiyū-tō,Jiyu-to,con,Conservative,7.4,6.4,7.0,,71625,,,,,,,,5,462,26
JPN,Japan,LP(H),Liberal Party (Hatoyama),Nihon Jiyūtō (Hatoyama),Nihon Jiyuto (Hatoyama),con,Conservative,7.4,6.4,7.0,,,,,,,,,,5,1755,26
JPN,Japan,LWSP,Left Wing Socialist Party,Saha Shakai Tô,Saha Shakai To,com,Communist/Socialist,1.3,1.4,3.0,,,,,,,,,,5,1723,14
JPN,Japan,NCP,New Conservative Party,Hoshu Shintō,Hoshu Shinto,con,Conservative,8.2675,5.6522,8.032,,71626,,,,,,8448,,5,1382,26
JPN,Japan,NCoP,National Cooperative Party,Kokumin Kyôdô Tô,Kokumin Kyodo To,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,5,1733,6
JPN,Japan,NFP,New Frontier Party,Shinshin-to,Shinshin-to,con,Conservative,8.2556,6.4,7.0,,71623,,,,2205,,,,5,1136,26
JPN,Japan,NLC,New Liberal Club,Shin-jiyū-kurabu,Shin jiyu karuba,con,Conservative,7.4,6.4,7.0,,71621,,,,,,,,5,170,26
JPN,Japan,NPD,New Party Daichi,Shintō Daichi,Shinto Daichi,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,5,247,6
JPN,Japan,NPN,New Party Nippon,Shintō Nippon,Shinto Nippon,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,5,1175,6
JPN,Japan,NPS,New Party Sakigake,Shinto Sakigake,Shinto Sakigake,con,Conservative,7.4,6.4,7.0,,71951,,,,,,,,5,1146,26
JPN,Japan,PFG,Party for Future Generations,Jisedai No Tou,Jisedai No Tou,right,Right-wing,8.8,5.9,8.5,,,,,,,,,,5,2404,40
JPN,Japan,PH,Party of Hope,Kibō no Tō,Kibo no To,con,Conservative,7.4,6.4,7.0,,,,,,,,,,5,2656,26
JPN,Japan,PLFP,People's Life First Party,Kokumin no Seikatsu ga Daiichi | Seikatsu no Tō,Kokumin no Seikatsu ga Daiichi | Seikatsu no To,con,Conservative,7.4,6.4,7.0,,,,,,,,,,5,2069,26
JPN,Japan,PNP,People's New Party,Kokumin Shinto,Kokumin Shinto,con,Conservative,7.4,6.4,7.0,,,,,,,,,,5,4,26
JPN,Japan,PR,Peace and Reform,Heiwa Kaikaku,Heiwa Kaikaku,con,Conservative,7.4,6.4,7.0,,,,,,,,,,5,2068,26
JPN,Japan,RWSP,Right Wing Socialist Party,Uha Shakai Tô,Uha Shakai To,soc,Social democracy,3.3,3.5,3.5,,,,,,,,,,5,1724,11
JPN,Japan,SDF,Socialist Democratic Federation,Shaminren,Shaminren,soc,Social democracy,3.3,3.5,3.5,,71322,,,,,,,,5,86,11
JPN,Japan,SRP,Social Reform Party,Yakaikakushintou zu,Yakaikakushintou zu,com,Communist/Socialist,1.3,1.4,3.0,,,,,,,,,,5,1737,14
JPN,Japan,TPJ,Tomorrow Party of Japan,Nippon Mirai no Tō,Nippon Mirai no To,eco,Green/Ecologist,2.5,2.5,1.8,,,,,,,,,,5,2785,19
JPN,Japan,YP,Your Party,Minna no Tō,Minna no To,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,5,1124,6
JPN,Japan,etc,others,others,others,none,no family,,,,,,,,,,,,,5,1055,12
JPN,Japan,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,5,2141,12
JPN,Japan,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,5,905,12
JPN,Japan,one-seat,one seat,one seat,one seat,none,no family,,,,,,,,,,,,,5,2297,12
JPN,Japan,vac,vacancy,vacancy,vacancy,none,no family,,,,,,,,,,,,,5,1812,12
LTU,Lithuania,DK,The Way of Courage,Drąsos kelias,Drasos kelias,spec,Special issue,,,,,,,,,,,,,15,2121,16
LTU,Lithuania,DP,Labour Party,Darbo partija,Darbo partija,lib,Liberal,3.86,4.29,5.8,8.5667,,199,1440322,,,,,2516,15,581,6
LTU,Lithuania,JL,Young Lithuania,Jaunoji Lietuva,Jaunoji Lietuva,right,Right-wing,9.8,2.25,8.6,1.0,,,,,,,,2513,15,383,40
LTU,Lithuania,K-AMT,PEC -- Ausra Maldeikiene's Rain,VRK – Aušros Maldeikienės traukinys,VRK -- Ausros Maldeikienes traukinys,none,no family,,,,,,,,,,,,,15,2760,12
LTU,Lithuania,K-LS,PEC -- Decisive Leap,VRK – Lemiamas šuolis,VRK -- Lemiamas suolis,none,no family,,,,,,,,,,,,,15,2765,12
LTU,Lithuania,K-PRPJ,PEC -- President Rolandas Paksas' Movement,VRK – Prezidento Rolando Pakso judėjimas,VRK -- Prezidento Rolando Pakso judejimas,none,no family,,,,,,,,,,,,,15,2761,12
LTU,Lithuania,K-SLVE,PEC -- Strong Lithuania in United Europe,VRK – Stipri Lietuva vieningoje Europoje,VRK -- Stipri Lietuva vieningoje Europoje,none,no family,,,,,,,,,,,,,15,2764,12
LTU,Lithuania,K-VRS,PEC -- Vytautas Radzvilas: Recover the State!,VRK – Vytautas Radžvilas: susigrąžinkime valstybę!,VRK -- Vytautas Radzvilas: susigrazinkime valstybe!,none,no family,,,,,,,,,,,,,15,2762,12
LTU,Lithuania,KDS,Christian Democratic Union,Krikščionių demokratų sąjunga,Krikscioniu demokratu sajunga,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,15,493,3
LTU,Lithuania,KKSS,Christian Conservative Social Union,Krikščionių konservatorių socialinė sąjunga,Krikscioniu konservatoriu socialine sajunga,chr,Christian democracy,6.4579,5.9079,7.3618,7.5877,,,,,,,2292,2510,15,709,3
LTU,Lithuania,LCP,Lithuanian Centre Party,Lietuvos Centro Partija,Lietuvos Centro Partija,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,15,2635,40
LTU,Lithuania,LCS,Centre Union of Lithuania,Lietuvos centro sąjunga,Lietuvos centro sajunga,lib,Liberal,4.8833,6.25,4.2,9.0,88420,,,,2403,,,2509,15,887,6
LTU,Lithuania,LDDP,Democratic Labour Party of Lithuania,Lietuvos demokratinė darbo partija,Lietuvos demokratine darbo partija,soc,Social democracy,3.3333,3.5,3.5,8.1,88220,,,,2401,,,,15,519,11
LTU,Lithuania,LDP,Lithuanian Democratic Party,Lietuvos demokratų partija,Lietuvos demokratu partija,lib,Liberal,5.8333,6.7,3.6,8.7,88522,,,,2407,,,,15,1144,6
LTU,Lithuania,LKDP,Lithuanian Christian Democrats,Lietuvos krikščionys demokratai,Lietuvos krikscionys demokratai,chr,Christian democracy,6.2385,4.258,8.6845,7.5032,88521,,,,2404,,2264,2508,15,675,3
LTU,Lithuania,LKP,Communist Party of Lithuania,Lietuvos komunistų partija,Lietuvos komunistc partija,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,15,1446,14
LTU,Lithuania,LLL,Lithuanian Liberty League,Lietuvos laisvės lyga,Lietuvos laisves lyga,spec,Special issue,,,,,,,,,,,,,15,1782,16
LTU,Lithuania,LLRA,Election Action of Lithuania's Poles,Lietuvos lenkų rinkimų akcija,Lietuvos lenku rinkimu akcija,spec,Special issue,3.865,3.9,7.325,7.4667,88951,,1440952,,,,,2511,15,28,16
LTU,Lithuania,LLS,Lithuanian Freedom Union (Liberals),Lietuvos laisvės sąjunga (liberalai),Lietuvos laisves sajunga (liberalai),lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,15,2634,6
LTU,Lithuania,LLaS,Lithuanian Liberty Union,Lietuvos laisvės sąjunga,Lietuvos laisves sajunga,right,Right-wing,7.8,0.75,8.75,2.0,,,,,,,,2512,15,1562,40
LTU,Lithuania,LMP-NDP,Lithuanian Womens Party -- New Democratic Party,Lietuvos moterų partija – Naujosios demokratijos partija,Lietuvos moteru partija -- Naujosios demokratijos partija,soc,Social democracy,3.2,3.75,6.25,7.0,,,,,,,,2502,15,1261,11
LTU,Lithuania,LP,Freedom Party,Laisvės partija,Laisves partija,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,15,2805,6
LTU,Lithuania,LPKTS,Union of Lithuanian Political Prisoners and Deportees,Lietuvos politinių kalinių ir terminių sąjunga,Lietuvos politiniu kaliniu ir tremtiniu sajunga,spec,Special issue,9.8,2.25,8.6,1.0,88523,,,,,,,2513,15,1447,16
LTU,Lithuania,LRLS,Liberals Movement of the Republic of Lithuania,Lietuvos Respublikos liberalų sąjūdis,Lietuvos Respublikos liberaly sajudis,lib,Liberal,7.7562,8.2271,2.8532,9.2244,,202,1440421,,,,2348,2518,15,482,6
LTU,Lithuania,LRS,Lithuanian Russian Union,Lietuvos rusų sąjunga,Lietuvos rusu sajunga,spec,Special issue,2.2,2.25,7.0,5.3333,,204,1440524,,,,,2503,15,863,16
LTU,Lithuania,LSDDP,Social Democratic Labour Party of Lithuania,Lietuvos socialdemokratų darbo partija,Lietuvos socialdemokratu darbo partija,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,15,2763,11
LTU,Lithuania,LSDP,Lithuanian Social Democratic Party,Lietuvos socialdemokratų partija,Lietuvos socialdemokratu partija,soc,Social democracy,3.1972,3.8262,5.2732,9.0702,88320,203,1440320,,,,2320,2501,15,1277,11
LTU,Lithuania,LSDP-89,Lithuanian Social Democratic Party -- 1989,Lietuvos socialdemokratų partija – 1989,Lietuvos socialdemokratu partija -- 1989,soc,Social democracy,4.0,3.5,3.5,8.1,88320,,,,2402,,,,15,1408,11
LTU,Lithuania,LTMA,Alliance of the Lithuanian National Minorities,Lietuvos tautinių mažumų aljansas,Lietuvos tautiniu mazumu aljansas,spec,Special issue,,,,,,,,,,,,,15,2036,16
LTU,Lithuania,LTS,Lithuanian National Union List,Lietuvių tautininkų sąjunga,Lietuviu tautininku sajunga,right,Right-wing,8.8,5.9,8.5,2.3,88710,,,,,,,,15,432,40
LTU,Lithuania,LUP,Lithuanian Party of Economy,Lietuvos ūkio partijos,Lietuvos ukio partija,code,to be coded,,,,,,,,,,,,,15,2037,28
LTU,Lithuania,LVLS,Lithuanian Peasant Union,Lietuvos valstiečių sąjunga,Lietuvos valstiecic sajunga,agr,Agrarian,3.2687,3.7152,5.8514,5.2909,,,,,,,2432,,15,191,2
LTU,Lithuania,LVP,Lithuanian Peasant Party,Lietuvos valstiečių partija,Lietuvos valstieciu partija,agr,Agrarian,2.645,2.75,8.0,6.525,88810,,,,,,,2507,15,1632,2
LTU,Lithuania,LZP,Lithuanian Green Party,Lietuvos žalioji partija,Lietuvos zalioji partija,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,15,21,19
LTU,Lithuania,LiCS,Liberal and Centre Union,Liberalų ir centro sąjunga,Liberalc ir centro sajunga,lib,Liberal,7.7562,8.2271,2.8532,9.2244,,200,1440420,,,,2348,,15,983,6
LTU,Lithuania,LiCS-TPP,United Faction of the Liberal and Centre Union and Nations Resurrection Party,Liberaly ir centro sąjunga ir Tautos prisikelimo partija,Liberaly ir centro sajunga ir Tautos prisikelimo partija,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,15,2007,26
LTU,Lithuania,NS-SL,New Union (Social Liberals),Naujoji sąjunga (socialliberalai),Naujoji sajunga (socialliberalai),lib,Liberal,4.2686,4.1125,4.9071,8.6647,88410,,1440410,,,,2376,2504,15,856,6
LTU,Lithuania,PDP,Civic Democratic Party,Pilietinės demokratijos partija,Pilietines demokratijos partija,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,15,676,6
LTU,Lithuania,SPF,Socialist People's Front,Socialist People's Front,Socialist People's Front,com,Communist/Socialist,1.3,1.4,3.0,3.3,,206,,,,,,2519,15,1056,14
LTU,Lithuania,TAIP,YES -- Homeland Revival and Perspective,Tėvynės atgimimas ir perspektyva,Tevynes atgimimas ir perspektyva,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,15,2122,6
