country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
DNK,Denmark,2011-09-15,2014-02-03,Thorning-Schmidt II,0,0,0,1,179,IA,Inuit Ataqatigiit,Community of the People,1.3,21,722,1074,970,1891
DNK,Denmark,2011-09-15,2014-02-03,Thorning-Schmidt II,0,0,0,1,179,Jf,Javnaðarflokkurin,Social Democratic Party (Faroe Islands),3.3,21,722,1074,970,1894
DNK,Denmark,2011-09-15,2014-02-03,Thorning-Schmidt II,0,0,0,8,179,KF,Konservative,Conservatives,7.2186,21,722,1074,970,590
DNK,Denmark,2011-09-15,2014-02-03,Thorning-Schmidt II,0,0,0,9,179,NLA,Ny-Liberal Alliance,New-Liberal Alliance,6.0,21,722,1074,970,376
DNK,Denmark,2011-09-15,2014-02-03,Thorning-Schmidt II,0,1,0,17,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,722,1074,970,211
DNK,Denmark,2011-09-15,2014-02-03,Thorning-Schmidt II,0,0,0,16,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,722,1074,970,1644
DNK,Denmark,2011-09-15,2014-02-03,Thorning-Schmidt II,0,0,0,1,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,722,1074,970,1892
DNK,Denmark,2011-09-15,2014-02-03,Thorning-Schmidt II,0,1,1,44,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,722,1074,970,1629
DNK,Denmark,2011-09-15,2014-02-03,Thorning-Schmidt II,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,722,1074,970,74
DNK,Denmark,2011-09-15,2014-02-03,Thorning-Schmidt II,0,0,0,47,179,V,Venstre,Liberal Party,7.292,21,722,1074,970,1605
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,9,179,A,Alternativet,The Alternative,2.5,21,976,1172,1074,2567
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,37,179,DF,Dansk Folkeparti,Danish Peoples Party,8.2269,21,976,1172,1074,1418
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,14,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,976,1172,1074,306
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,1,179,IA,Inuit Ataqatigiit,Community of the People,1.3,21,976,1172,1074,1891
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,1,179,Jf,Javnaðarflokkurin,Social Democratic Party (Faroe Islands),3.3,21,976,1172,1074,1894
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,6,179,KF,Konservative,Conservatives,7.2186,21,976,1172,1074,590
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,13,179,NLA,Ny-Liberal Alliance,New-Liberal Alliance,6.0,21,976,1172,1074,376
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,8,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,976,1172,1074,211
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,7,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,976,1172,1074,1644
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,47,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,976,1172,1074,1629
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,976,1172,1074,74
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,0,0,1,179,T,Tjóðveldi,Republic (Faroe Islands),1.3,21,976,1172,1074,2568
DNK,Denmark,2015-06-18,2015-06-28,Rasmussen L II,0,1,1,34,179,V,Venstre,Liberal Party,7.292,21,976,1172,1074,1605
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,0,0,9,179,A,Alternativet,The Alternative,2.5,21,976,1497,1172,2567
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,0,0,37,179,DF,Dansk Folkeparti,Danish Peoples Party,8.2269,21,976,1497,1172,1418
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,0,0,14,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,976,1497,1172,306
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,0,0,1,179,IA,Inuit Ataqatigiit,Community of the People,1.3,21,976,1497,1172,1891
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,0,0,1,179,Jf,Javnaðarflokkurin,Social Democratic Party (Faroe Islands),3.3,21,976,1497,1172,1894
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,1,0,6,179,KF,Konservative,Conservatives,7.2186,21,976,1497,1172,590
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,1,0,13,179,NLA,Ny-Liberal Alliance,New-Liberal Alliance,6.0,21,976,1497,1172,376
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,0,0,8,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,976,1497,1172,211
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,0,0,7,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,976,1497,1172,1644
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,0,0,47,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,976,1497,1172,1629
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,976,1497,1172,74
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,0,0,1,179,T,Tjóðveldi,Republic (Faroe Islands),1.3,21,976,1497,1172,2568
DNK,Denmark,2015-06-18,2016-11-28,Rasmussen L III,0,1,1,34,179,V,Venstre,Liberal Party,7.292,21,976,1497,1172,1605
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,5,179,A,Alternativet,The Alternative,2.5,21,1077,1598,1497,2567
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,16,179,DF,Dansk Folkeparti,Danish Peoples Party,8.2269,21,1077,1598,1497,1418
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,13,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,1077,1598,1497,306
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,1,179,IA,Inuit Ataqatigiit,Community of the People,1.3,21,1077,1598,1497,1891
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,1,179,Jf,Javnaðarflokkurin,Social Democratic Party (Faroe Islands),3.3,21,1077,1598,1497,1894
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,12,179,KF,Konservative,Conservatives,7.2186,21,1077,1598,1497,590
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,4,179,NB,Nye Borgerlige,The New Right,8.8,21,1077,1598,1497,2781
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,4,179,NLA,Ny-Liberal Alliance,New-Liberal Alliance,6.0,21,1077,1598,1497,376
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,16,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,1077,1598,1497,211
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,14,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,1077,1598,1497,1644
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,1,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,1077,1598,1497,1892
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,1,1,48,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,1077,1598,1497,1629
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,1077,1598,1497,74
DNK,Denmark,2019-06-05,2019-06-27,Frederiksen I,0,0,0,43,179,V,Venstre,Liberal Party,7.292,21,1077,1598,1497,1605
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,6,179,A,Alternativet,The Alternative,2.5,21,1116,1684,1598,2567
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,14,179,AE,Danmarksdemokraterne,Denmark Demokrats,8.8,21,1116,1684,1598,2888
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,5,179,DF,Dansk Folkeparti,Danish Peoples Party,8.2269,21,1116,1684,1598,1418
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,9,179,En-O,Enhedslisten – De Rød-Grønne,Red-Green Alliance,0.8912,21,1116,1684,1598,306
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,1,179,IA,Inuit Ataqatigiit,Community of the People,1.3,21,1116,1684,1598,1891
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,1,179,Jf,Javnaðarflokkurin,Social Democratic Party (Faroe Islands),3.3,21,1116,1684,1598,1894
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,10,179,KF,Konservative,Conservatives,7.2186,21,1116,1684,1598,590
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,1,0,16,179,M,Moderaterne,Moderates,6.0,21,1116,1684,1598,2887
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,6,179,NB,Nye Borgerlige,The New Right,8.8,21,1116,1684,1598,2781
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,14,179,NLA,Ny-Liberal Alliance,New-Liberal Alliance,6.0,21,1116,1684,1598,376
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,7,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,1116,1684,1598,211
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,15,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,1116,1684,1598,1644
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,1,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,1116,1684,1598,1892
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,1,1,50,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,1116,1684,1598,1629
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,0,0,1,179,Si,Siumut,Forward (Greenland),3.3,21,1116,1684,1598,74
DNK,Denmark,2022-11-01,2022-12-15,Frederiksen II,0,1,0,23,179,V,Venstre,Liberal Party,7.292,21,1116,1684,1598,1605
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,16,350,AP-P,Alianza-Partido Popular,People's Alliance-Party,7.5969,27,42,205,,645
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,11,350,CiU,Convergència i Unió,Convergence and Union,6.2564,27,42,205,,894
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,1,350,EE,Euzkadiko Ezkerra,Basque Left,2.4,27,42,205,,1026
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,1,350,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,3.1072,27,42,205,,757
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,1,350,PAR,Partido Aragonés Regionalista,Aragonese Regionalist Party,7.1909,27,42,205,,1221
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,19,350,PCE|IU,Partido Communista | Izquierda Unida,Communist Party | United Left,2.0183,27,42,205,,118
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,8,350,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,6.2144,27,42,205,,1361
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,118,350,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,3.7377,27,42,205,,902
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,6,350,PSP,Partido Socialista Popular,People's Socialist Party,4.2083,27,42,205,,1790
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,1,1,166,350,UCD,Unión de Centro Democrático,Union of the Democratic Centre,7.1,27,42,205,,135
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,2,350,UCDCC,Unió del Centre i la Democràcia Cristiana de Catalunya,Union of Centre and Christian Democracy of Catalonia,6.2,27,42,205,,62
ESP,Spain,1977-06-15,1977-07-04,Suarez I,0,0,0,1,350,etc,others,others,,27,42,205,,1377
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,9,350,AP-P,Alianza-Partido Popular,People's Alliance-Party,7.5969,27,493,539,205,645
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,8,350,CiU,Convergència i Unió,Convergence and Union,6.2564,27,493,539,205,894
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,1,350,EE,Euzkadiko Ezkerra,Basque Left,2.4,27,493,539,205,1026
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,1,350,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,3.1072,27,493,539,205,757
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,3,350,HB,Herri Batasuna,United People,0.5909,27,493,539,205,1317
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,5,350,PA,Partidu Andalucista,Andalusian Party,4.85,27,493,539,205,370
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,1,350,PAR,Partido Aragonés Regionalista,Aragonese Regionalist Party,7.1909,27,493,539,205,1221
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,23,350,PCE|IU,Partido Communista | Izquierda Unida,Communist Party | United Left,2.0183,27,493,539,205,118
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,7,350,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,6.2144,27,493,539,205,1361
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,121,350,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,3.7377,27,493,539,205,902
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,1,1,168,350,UCD,Unión de Centro Democrático,Union of the Democratic Centre,7.1,27,493,539,205,135
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,1,350,UN,Unión Nacional,National Union,9.8,27,493,539,205,1407
ESP,Spain,1979-03-01,1979-04-05,Suarez II,0,0,0,2,350,one-seat,one seat,one seat,,27,493,539,205,2294
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,9,350,AP-P,Alianza-Partido Popular,People's Alliance-Party,7.5969,27,493,406,539,645
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,8,350,CiU,Convergència i Unió,Convergence and Union,6.2564,27,493,406,539,894
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,1,350,EE,Euzkadiko Ezkerra,Basque Left,2.4,27,493,406,539,1026
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,1,350,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,3.1072,27,493,406,539,757
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,3,350,HB,Herri Batasuna,United People,0.5909,27,493,406,539,1317
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,5,350,PA,Partidu Andalucista,Andalusian Party,4.85,27,493,406,539,370
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,1,350,PAR,Partido Aragonés Regionalista,Aragonese Regionalist Party,7.1909,27,493,406,539,1221
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,23,350,PCE|IU,Partido Communista | Izquierda Unida,Communist Party | United Left,2.0183,27,493,406,539,118
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,7,350,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,6.2144,27,493,406,539,1361
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,121,350,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,3.7377,27,493,406,539,902
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,1,1,168,350,UCD,Unión de Centro Democrático,Union of the Democratic Centre,7.1,27,493,406,539,135
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,1,350,UN,Unión Nacional,National Union,9.8,27,493,406,539,1407
ESP,Spain,1979-03-01,1981-02-26,Calvo-Sotelo,0,0,0,2,350,one-seat,one seat,one seat,,27,493,406,539,2294
ESP,Spain,1982-10-28,1982-12-02,Gonzalez I,0,0,0,107,350,AP-P,Alianza-Partido Popular,People's Alliance-Party,7.5969,27,85,238,406,645
ESP,Spain,1982-10-28,1982-12-02,Gonzalez I,0,0,0,2,350,CDS,Centró Democrático y Social,Democratic and Social Centre,6.2,27,85,238,406,637
ESP,Spain,1982-10-28,1982-12-02,Gonzalez I,0,0,0,12,350,CiU,Convergència i Unió,Convergence and Union,6.2564,27,85,238,406,894
ESP,Spain,1982-10-28,1982-12-02,Gonzalez I,0,0,0,1,350,EE,Euzkadiko Ezkerra,Basque Left,2.4,27,85,238,406,1026
ESP,Spain,1982-10-28,1982-12-02,Gonzalez I,0,0,0,1,350,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,3.1072,27,85,238,406,757
ESP,Spain,1982-10-28,1982-12-02,Gonzalez I,0,0,0,2,350,HB,Herri Batasuna,United People,0.5909,27,85,238,406,1317
ESP,Spain,1982-10-28,1982-12-02,Gonzalez I,0,0,0,4,350,PCE|IU,Partido Communista | Izquierda Unida,Communist Party | United Left,2.0183,27,85,238,406,118
ESP,Spain,1982-10-28,1982-12-02,Gonzalez I,0,0,0,8,350,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,6.2144,27,85,238,406,1361
ESP,Spain,1982-10-28,1982-12-02,Gonzalez I,0,1,1,202,350,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,3.7377,27,85,238,406,902
ESP,Spain,1982-10-28,1982-12-02,Gonzalez I,0,0,0,11,350,UCD,Unión de Centro Democrático,Union of the Democratic Centre,7.1,27,85,238,406,135
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,1,350,AIC,Agrupacion Independientes de Canarias,Canary Islands Group,,27,254,834,238,411
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,105,350,AP-P,Alianza-Partido Popular,People's Alliance-Party,7.5969,27,254,834,238,645
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,19,350,CDS,Centró Democrático y Social,Democratic and Social Centre,6.2,27,254,834,238,637
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,18,350,CiU,Convergència i Unió,Convergence and Union,6.2564,27,254,834,238,894
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,2,350,EE,Euzkadiko Ezkerra,Basque Left,2.4,27,254,834,238,1026
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,5,350,HB,Herri Batasuna,United People,0.5909,27,254,834,238,1317
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,1,350,PAR,Partido Aragonés Regionalista,Aragonese Regionalist Party,7.1909,27,254,834,238,1221
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,7,350,PCE|IU,Partido Communista | Izquierda Unida,Communist Party | United Left,2.0183,27,254,834,238,118
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,6,350,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,6.2144,27,254,834,238,1361
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,1,1,184,350,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,3.7377,27,254,834,238,902
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,1,350,UV,Union Valenciana,Valencian Union,6.0417,27,254,834,238,443
ESP,Spain,1986-06-22,1986-07-25,Gonzalez II,0,0,0,1,350,one-seat,one seat,one seat,,27,254,834,238,2294
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,1,350,AIC,Agrupacion Independientes de Canarias,Canary Islands Group,,27,289,37,834,411
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,107,350,AP-P,Alianza-Partido Popular,People's Alliance-Party,7.5969,27,289,37,834,645
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,14,350,CDS,Centró Democrático y Social,Democratic and Social Centre,6.2,27,289,37,834,637
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,18,350,CiU,Convergència i Unió,Convergence and Union,6.2564,27,289,37,834,894
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,2,350,EA,Eusko Alkartasuna,Basque Solidarity,4.3115,27,289,37,834,845
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,2,350,EE,Euzkadiko Ezkerra,Basque Left,2.4,27,289,37,834,1026
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,4,350,HB,Herri Batasuna,United People,0.5909,27,289,37,834,1317
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,2,350,PA,Partidu Andalucista,Andalusian Party,4.85,27,289,37,834,370
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,1,350,PAR,Partido Aragonés Regionalista,Aragonese Regionalist Party,7.1909,27,289,37,834,1221
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,17,350,PCE|IU,Partido Communista | Izquierda Unida,Communist Party | United Left,2.0183,27,289,37,834,118
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,5,350,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,6.2144,27,289,37,834,1361
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,1,1,175,350,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,3.7377,27,289,37,834,902
ESP,Spain,1989-10-29,1989-12-05,Gonzalez III,0,0,0,2,350,UV,Union Valenciana,Valencian Union,6.0417,27,289,37,834,443
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,0,0,141,350,AP-P,Alianza-Partido Popular,People's Alliance-Party,7.5969,27,252,654,37,645
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,0,0,4,350,CC,Coalición Canaria,Canary Coalition,5.9789,27,252,654,37,234
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,0,0,17,350,CiU,Convergència i Unió,Convergence and Union,6.2564,27,252,654,37,894
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,0,0,1,350,EA,Eusko Alkartasuna,Basque Solidarity,4.3115,27,252,654,37,845
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,0,0,1,350,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,3.1072,27,252,654,37,757
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,0,0,2,350,HB,Herri Batasuna,United People,0.5909,27,252,654,37,1317
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,0,0,1,350,PAR,Partido Aragonés Regionalista,Aragonese Regionalist Party,7.1909,27,252,654,37,1221
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,0,0,18,350,PCE|IU,Partido Communista | Izquierda Unida,Communist Party | United Left,2.0183,27,252,654,37,118
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,0,0,5,350,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,6.2144,27,252,654,37,1361
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,1,1,159,350,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,3.7377,27,252,654,37,902
ESP,Spain,1993-06-06,1993-07-09,Gonzalez IV,0,0,0,1,350,UV,Union Valenciana,Valencian Union,6.0417,27,252,654,37,443
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,1,1,156,350,AP-P,Alianza-Partido Popular,People's Alliance-Party,7.5969,27,99,370,654,645
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,0,0,2,350,BNG,Bloque Nacionalista Galego,Galician Nationalist Bloc,2.9117,27,99,370,654,520
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,0,0,4,350,CC,Coalición Canaria,Canary Coalition,5.9789,27,99,370,654,234
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,0,0,16,350,CiU,Convergència i Unió,Convergence and Union,6.2564,27,99,370,654,894
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,0,0,1,350,EA,Eusko Alkartasuna,Basque Solidarity,4.3115,27,99,370,654,845
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,0,0,1,350,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,3.1072,27,99,370,654,757
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,0,0,2,350,HB,Herri Batasuna,United People,0.5909,27,99,370,654,1317
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,0,0,21,350,PCE|IU,Partido Communista | Izquierda Unida,Communist Party | United Left,2.0183,27,99,370,654,118
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,0,0,5,350,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,6.2144,27,99,370,654,1361
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,0,0,141,350,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,3.7377,27,99,370,654,902
ESP,Spain,1996-03-03,1996-05-05,Aznar I,0,0,0,1,350,UV,Union Valenciana,Valencian Union,6.0417,27,99,370,654,443
ESP,Spain,2000-03-12,2000-04-26,Aznar II,0,1,1,183,350,AP-P,Alianza-Partido Popular,People's Alliance-Party,7.5969,27,687,309,370,645
ESP,Spain,2000-03-12,2000-04-26,Aznar II,0,0,0,3,350,BNG,Bloque Nacionalista Galego,Galician Nationalist Bloc,2.9117,27,687,309,370,520
ESP,Spain,2000-03-12,2000-04-26,Aznar II,0,0,0,1,350,CA,Chunta Aragonesista,Aragonese Council,2.75,27,687,309,370,1367
ESP,Spain,2000-03-12,2000-04-26,Aznar II,0,0,0,4,350,CC,Coalición Canaria,Canary Coalition,5.9789,27,687,309,370,234
ESP,Spain,2000-03-12,2000-04-26,Aznar II,0,0,0,15,350,CiU,Convergència i Unió,Convergence and Union,6.2564,27,687,309,370,894
ESP,Spain,2000-03-12,2000-04-26,Aznar II,0,0,0,1,350,EA,Eusko Alkartasuna,Basque Solidarity,4.3115,27,687,309,370,845
